Edge,Weighted frequency,Node_u_label,Node_v_label,Source_id,Target_id
1043469376771332113858820724324827897913309990452-171982518954274878349485416184092168691833932185,24486.05820968531,LLC >,Class 1,1043469376771332113858820724324827897913309990452,171982518954274878349485416184092168691833932185
1043469376771332113858820724324827897913309990452-207766774224049171901964708681563529125144087827,54.545899233654005,LLC >,HTTP >,1043469376771332113858820724324827897913309990452,207766774224049171901964708681563529125144087827
1043469376771332113858820724324827897913309990452-215123608059624622405742600984392925785664489773,4048.436393808219,LLC >,Variance <=,1043469376771332113858820724324827897913309990452,215123608059624622405742600984392925785664489773
1043469376771332113858820724324827897913309990452-218607780770691257170847497927336330511308420255,6206.111201695745,LLC >,ack_count >,1043469376771332113858820724324827897913309990452,218607780770691257170847497927336330511308420255
1043469376771332113858820724324827897913309990452-223165296026140232481876277255273629987157553131,260.608185227458,LLC >,Header_Length >,1043469376771332113858820724324827897913309990452,223165296026140232481876277255273629987157553131
1043469376771332113858820724324827897913309990452-328762230998630318210090741851512569814964725689,2041.1864030127865,LLC >,size <=,1043469376771332113858820724324827897913309990452,328762230998630318210090741851512569814964725689
1043469376771332113858820724324827897913309990452-335418722972519651500040442315750311827115323662,324.245067666721,LLC >,Rate >,1043469376771332113858820724324827897913309990452,335418722972519651500040442315750311827115323662
1043469376771332113858820724324827897913309990452-337274849629170698169636561573185333120886675912,3.0303277352030005,LLC >,ece_flag_number >,1043469376771332113858820724324827897913309990452,337274849629170698169636561573185333120886675912
1043469376771332113858820724324827897913309990452-338730224709676774412755851787278702947952010784,3198.005869884233,LLC >,sum <=,1043469376771332113858820724324827897913309990452,338730224709676774412755851787278702947952010784
1043469376771332113858820724324827897913309990452-371266811264664269299964157380215767396824640058,2305.6721043745365,LLC >,ICMP >,1043469376771332113858820724324827897913309990452,371266811264664269299964157380215767396824640058
1043469376771332113858820724324827897913309990452-378316838538499851440768051160724422589084218125,16991.9762601053,LLC >,IAT <=,1043469376771332113858820724324827897913309990452,378316838538499851440768051160724422589084218125
1043469376771332113858820724324827897913309990452-40351198695966294513339726256484683518911283460,8030.564003303125,LLC >,fin_flag_number <=,1043469376771332113858820724324827897913309990452,40351198695966294513339726256484683518911283460
1043469376771332113858820724324827897913309990452-417610515582391639059962073933335223318558562917,7835.254493143912,LLC >,fin_count <=,1043469376771332113858820724324827897913309990452,417610515582391639059962073933335223318558562917
1043469376771332113858820724324827897913309990452-426624906449189252299067265451872698344494536313,1502.8307595609158,LLC >,Number >,1043469376771332113858820724324827897913309990452,426624906449189252299067265451872698344494536313
1043469376771332113858820724324827897913309990452-450410814915736770904937984733342042835793211647,1315.0807766551127,LLC >,ece_flag_number <=,1043469376771332113858820724324827897913309990452,450410814915736770904937984733342042835793211647
1043469376771332113858820724324827897913309990452-456981593260173952852784572082992124101289568915,618.186857981412,LLC >,TCP >,1043469376771332113858820724324827897913309990452,456981593260173952852784572082992124101289568915
1043469376771332113858820724324827897913309990452-475011065740486827108472353828139148231878458661,10480.649145553141,LLC >,syn_flag_number <=,1043469376771332113858820724324827897913309990452,475011065740486827108472353828139148231878458661
1043469376771332113858820724324827897913309990452-487843867272814109640259913959993110004068841052,2218.7212488757277,LLC >,AVG >,1043469376771332113858820724324827897913309990452,487843867272814109640259913959993110004068841052
1043469376771332113858820724324827897913309990452-505469541859377927785473031559292540931343582537,22423.040413311384,LLC >,ICMP <=,1043469376771332113858820724324827897913309990452,505469541859377927785473031559292540931343582537
1043469376771332113858820724324827897913309990452-520582048177068818674784514618258893555315007951,130.304092613729,LLC >,LLC <=,1043469376771332113858820724324827897913309990452,520582048177068818674784514618258893555315007951
1043469376771332113858820724324827897913309990452-559797210707093786647851972932919518973015855277,2498.3097126596995,LLC >,fin_count >,1043469376771332113858820724324827897913309990452,559797210707093786647851972932919518973015855277
1043469376771332113858820724324827897913309990452-569123040751934560481271658954372810915922105207,21460.17821357753,LLC >,AVG <=,1043469376771332113858820724324827897913309990452,569123040751934560481271658954372810915922105207
1043469376771332113858820724324827897913309990452-579184915384053252333364217236378176158944003116,16.161747921082668,LLC >,cwr_flag_number >,1043469376771332113858820724324827897913309990452,579184915384053252333364217236378176158944003116
1043469376771332113858820724324827897913309990452-629827923182617752624696690572530002196221478554,135.27317841607803,LLC >,DHCP >,1043469376771332113858820724324827897913309990452,629827923182617752624696690572530002196221478554
1043469376771332113858820724324827897913309990452-64377807084757001895684323011847661640759168792,12628.22286098999,LLC >,Max <=,1043469376771332113858820724324827897913309990452,64377807084757001895684323011847661640759168792
1043469376771332113858820724324827897913309990452-681078890404174620223416780986783609679186091789,150.424817092093,LLC >,IPv <=,1043469376771332113858820724324827897913309990452,681078890404174620223416780986783609679186091789
1043469376771332113858820724324827897913309990452-681503808608794911981134712221284126975357543438,3115.1769117886843,LLC >,syn_count <=,1043469376771332113858820724324827897913309990452,681503808608794911981134712221284126975357543438
1043469376771332113858820724324827897913309990452-684418957212367241623111035135876005715150589706,4833.291277225796,LLC >,HTTP <=,1043469376771332113858820724324827897913309990452,684418957212367241623111035135876005715150589706
1043469376771332113858820724324827897913309990452-714914936218336719861297767221934377853836589461,755.5617153106148,LLC >,UDP >,1043469376771332113858820724324827897913309990452,714914936218336719861297767221934377853836589461
1043469376771332113858820724324827897913309990452-786396322989194697344344278946426998739971577495,42.424588292842,LLC >,HTTPS <=,1043469376771332113858820724324827897913309990452,786396322989194697344344278946426998739971577495
1043469376771332113858820724324827897913309990452-795584812918386367255521286735341258439959854242,1942.0653603193723,LLC >,syn_count >,1043469376771332113858820724324827897913309990452,795584812918386367255521286735341258439959854242
1043469376771332113858820724324827897913309990452-835140271881840015202809914014108690929910415575,2234.9644572198,LLC >,IAT >,1043469376771332113858820724324827897913309990452,835140271881840015202809914014108690929910415575
1043469376771332113858820724324827897913309990452-841356973986788424033641854148712928121319667477,1991.8539708504495,LLC >,Variance >,1043469376771332113858820724324827897913309990452,841356973986788424033641854148712928121319667477
1043469376771332113858820724324827897913309990452-841518471221275042570144506781210008737201997031,842.431110386434,LLC >,Min <=,1043469376771332113858820724324827897913309990452,841518471221275042570144506781210008737201997031
1043469376771332113858820724324827897913309990452-843826879422383561066103188424018239931401286651,1333.2627430663308,LLC >,ack_count <=,1043469376771332113858820724324827897913309990452,843826879422383561066103188424018239931401286651
1043469376771332113858820724324827897913309990452-896530251803066355404557928035950607124936193677,7552.423904524966,LLC >,psh_flag_number <=,1043469376771332113858820724324827897913309990452,896530251803066355404557928035950607124936193677
1043469376771332113858820724324827897913309990452-922599836131670820904126277297069322180441856169,2287.4901379633184,LLC >,Rate <=,1043469376771332113858820724324827897913309990452,922599836131670820904126277297069322180441856169
1043469376771332113858820724324827897913309990452-926368966621798523173828527325665066772113177503,5412.00241422658,LLC >,UDP <=,1043469376771332113858820724324827897913309990452,926368966621798523173828527325665066772113177503
1043469376771332113858820724324827897913309990452-974265510705878984211701297112044370513255377925,2292.622144611646,LLC >,Std <=,1043469376771332113858820724324827897913309990452,974265510705878984211701297112044370513255377925
1043754360836331848364792327262011021650379248223-1043469376771332113858820724324827897913309990452,430.2250779758367,DNS >,LLC >,1043754360836331848364792327262011021650379248223,1043469376771332113858820724324827897913309990452
1043754360836331848364792327262011021650379248223-1043754360836331848364792327262011021650379248223,407.9212141613587,DNS >,DNS >,1043754360836331848364792327262011021650379248223,1043754360836331848364792327262011021650379248223
1043754360836331848364792327262011021650379248223-1070253533701240439447821754319583826073025846503,1023.7620119606781,DNS >,Max >,1043754360836331848364792327262011021650379248223,1070253533701240439447821754319583826073025846503
1043754360836331848364792327262011021650379248223-1077028023530208599426324724984012030801332581683,193.85951463000268,DNS >,Time_To_Live >,1043754360836331848364792327262011021650379248223,1077028023530208599426324724984012030801332581683
1043754360836331848364792327262011021650379248223-1085488307210616684491611463585545838953333018237,575.4364279966127,DNS >,Type >,1043754360836331848364792327262011021650379248223,1085488307210616684491611463585545838953333018237
1043754360836331848364792327262011021650379248223-1091995366823138898995898948102109473193356840202,1444.8146463079165,DNS >,DNS <=,1043754360836331848364792327262011021650379248223,1091995366823138898995898948102109473193356840202
1043754360836331848364792327262011021650379248223-109928824856976412487775174607761519739702474552,33.333605087233,DNS >,Number <=,1043754360836331848364792327262011021650379248223,109928824856976412487775174607761519739702474552
1043754360836331848364792327262011021650379248223-1118614325010621431186771152252517336813918651911,8.080873960541334,DNS >,sum >,1043754360836331848364792327262011021650379248223,1118614325010621431186771152252517336813918651911
1043754360836331848364792327262011021650379248223-1142857970576506471478393393000113013376204379484,248.486874286646,DNS >,rst_flag_number <=,1043754360836331848364792327262011021650379248223,1142857970576506471478393393000113013376204379484
1043754360836331848364792327262011021650379248223-1184472685782376059334758133512718430805424685192,7.0707647154736675,DNS >,SSH >,1043754360836331848364792327262011021650379248223,1184472685782376059334758133512718430805424685192
1043754360836331848364792327262011021650379248223-119501872384761655346741968946796756296882526119,218.1021365116267,DNS >,ARP <=,1043754360836331848364792327262011021650379248223,119501872384761655346741968946796756296882526119
1043754360836331848364792327262011021650379248223-1232849963170894971818913290506039176322619533319,63.636882439263005,DNS >,psh_flag_number >,1043754360836331848364792327262011021650379248223,1232849963170894971818913290506039176322619533319
1043754360836331848364792327262011021650379248223-1233133706649643691022119102239698495899057226060,847.4001961887831,DNS >,Time_To_Live <=,1043754360836331848364792327262011021650379248223,1233133706649643691022119102239698495899057226060
1043754360836331848364792327262011021650379248223-1236189254858718471128603624930063881324958313531,1267.6056421369324,DNS >,HTTPS >,1043754360836331848364792327262011021650379248223,1236189254858718471128603624930063881324958313531
1043754360836331848364792327262011021650379248223-1239329028096551917906154637654656383307088642249,4.040436980270667,DNS >,cwr_flag_number <=,1043754360836331848364792327262011021650379248223,1239329028096551917906154637654656383307088642249
1043754360836331848364792327262011021650379248223-1244200006508864238414081275966745179431479901918,64.64699168433067,DNS >,ARP >,1043754360836331848364792327262011021650379248223,1244200006508864238414081275966745179431479901918
1043754360836331848364792327262011021650379248223-1251276136943778783713685275011300537715092657394,4.040436980270667,DNS >,fin_flag_number >,1043754360836331848364792327262011021650379248223,1251276136943778783713685275011300537715092657394
1043754360836331848364792327262011021650379248223-1329847435934461746074927120436757452470095790255,234.18242400972002,DNS >,Min >,1043754360836331848364792327262011021650379248223,1329847435934461746074927120436757452470095790255
1043754360836331848364792327262011021650379248223-1338222599102815322204523610829624561969283441716,763.4796684251774,DNS >,SSH <=,1043754360836331848364792327262011021650379248223,1338222599102815322204523610829624561969283441716
1043754360836331848364792327262011021650379248223-1343908975744673306589744221553424462279673294717,36.363932822436006,DNS >,TCP <=,1043754360836331848364792327262011021650379248223,1343908975744673306589744221553424462279673294717
1043754360836331848364792327262011021650379248223-1345309773886921328764805451107636357621530213384,4496.370967741936,DNS >,Class -1,1043754360836331848364792327262011021650379248223,1345309773886921328764805451107636357621530213384
1043754360836331848364792327262011021650379248223-1375509225989204300559045429796274689340158771149,277.78004239360837,DNS >,rst_count <=,1043754360836331848364792327262011021650379248223,1375509225989204300559045429796274689340158771149
1043754360836331848364792327262011021650379248223-1379366653555122327876205020011632492492609315477,327.275395401924,DNS >,Type <=,1043754360836331848364792327262011021650379248223,1379366653555122327876205020011632492492609315477
1043754360836331848364792327262011021650379248223-1390694102288752714886335797250086933489416434790,315.0726240381227,DNS >,size >,1043754360836331848364792327262011021650379248223,1390694102288752714886335797250086933489416434790
1043754360836331848364792327262011021650379248223-1418025003262016765970487572214907425163069882682,1960.7360892685263,DNS >,IPv >,1043754360836331848364792327262011021650379248223,1418025003262016765970487572214907425163069882682
1043754360836331848364792327262011021650379248223-1418162538066850581097605911983264533342366443794,584.5274112022217,DNS >,Header_Length <=,1043754360836331848364792327262011021650379248223,1418162538066850581097605911983264533342366443794
1043754360836331848364792327262011021650379248223-1429650867505148313720594668477948880050562903683,179.71798519905536,DNS >,syn_flag_number >,1043754360836331848364792327262011021650379248223,1429650867505148313720594668477948880050562903683
1043754360836331848364792327262011021650379248223-1454952188391427871478129207189215566009723810659,1016.5283263992258,DNS >,Std >,1043754360836331848364792327262011021650379248223,1454952188391427871478129207189215566009723810659
1043754360836331848364792327262011021650379248223-1455733501014453866297060548284701359849809242142,51.515571498451,DNS >,DHCP <=,1043754360836331848364792327262011021650379248223,1455733501014453866297060548284701359849809242142
1043754360836331848364792327262011021650379248223-153155765823982001952501641876618811106762500815,38.38415131257133,DNS >,ack_flag_number >,1043754360836331848364792327262011021650379248223,153155765823982001952501641876618811106762500815
1043754360836331848364792327262011021650379248223-160227321490815016489601533331665083666172936667,27.272949616827002,DNS >,IGMP <=,1043754360836331848364792327262011021650379248223,160227321490815016489601533331665083666172936667
1043754360836331848364792327262011021650379248223-161772624339136553719839337862344762258727720981,168.68824392630034,DNS >,ack_flag_number <=,1043754360836331848364792327262011021650379248223,161772624339136553719839337862344762258727720981
1043754360836331848364792327262011021650379248223-171982518954274878349485416184092168691833932185,4202.054459481494,DNS >,Class 1,1043754360836331848364792327262011021650379248223,171982518954274878349485416184092168691833932185
1043754360836331848364792327262011021650379248223-207766774224049171901964708681563529125144087827,39.394260557639,DNS >,HTTP >,1043754360836331848364792327262011021650379248223,207766774224049171901964708681563529125144087827
1043754360836331848364792327262011021650379248223-215123608059624622405742600984392925785664489773,701.7815440530604,DNS >,Variance <=,1043754360836331848364792327262011021650379248223,215123608059624622405742600984392925785664489773
1043754360836331848364792327262011021650379248223-218607780770691257170847497927336330511308420255,353.53823577368337,DNS >,ack_count >,1043754360836331848364792327262011021650379248223,218607780770691257170847497927336330511308420255
1043754360836331848364792327262011021650379248223-223165296026140232481876277255273629987157553131,129.29398336866134,DNS >,Header_Length >,1043754360836331848364792327262011021650379248223,223165296026140232481876277255273629987157553131
1043754360836331848364792327262011021650379248223-328762230998630318210090741851512569814964725689,1202.8771900296124,DNS >,size <=,1043754360836331848364792327262011021650379248223,328762230998630318210090741851512569814964725689
1043754360836331848364792327262011021650379248223-335418722972519651500040442315750311827115323662,122.22321865318767,DNS >,Rate >,1043754360836331848364792327262011021650379248223,335418722972519651500040442315750311827115323662
1043754360836331848364792327262011021650379248223-338730224709676774412755851787278702947952010784,553.2140246051241,DNS >,sum <=,1043754360836331848364792327262011021650379248223,338730224709676774412755851787278702947952010784
1043754360836331848364792327262011021650379248223-371266811264664269299964157380215767396824640058,16.161747921082668,DNS >,ICMP >,1043754360836331848364792327262011021650379248223,371266811264664269299964157380215767396824640058
1043754360836331848364792327262011021650379248223-378316838538499851440768051160724422589084218125,163.637697700962,DNS >,IAT <=,1043754360836331848364792327262011021650379248223,378316838538499851440768051160724422589084218125
1043754360836331848364792327262011021650379248223-40351198695966294513339726256484683518911283460,74.74808413500735,DNS >,fin_flag_number <=,1043754360836331848364792327262011021650379248223,40351198695966294513339726256484683518911283460
1043754360836331848364792327262011021650379248223-417610515582391639059962073933335223318558562917,122.22321865318767,DNS >,fin_count <=,1043754360836331848364792327262011021650379248223,417610515582391639059962073933335223318558562917
1043754360836331848364792327262011021650379248223-450410814915736770904937984733342042835793211647,202.02184901353334,DNS >,ece_flag_number <=,1043754360836331848364792327262011021650379248223,450410814915736770904937984733342042835793211647
1043754360836331848364792327262011021650379248223-456981593260173952852784572082992124101289568915,35.35382357736834,DNS >,TCP >,1043754360836331848364792327262011021650379248223,456981593260173952852784572082992124101289568915
1043754360836331848364792327262011021650379248223-475011065740486827108472353828139148231878458661,496.8922881503027,DNS >,syn_flag_number <=,1043754360836331848364792327262011021650379248223,475011065740486827108472353828139148231878458661
1043754360836331848364792327262011021650379248223-487843867272814109640259913959993110004068841052,537.2151975300201,DNS >,AVG >,1043754360836331848364792327262011021650379248223,487843867272814109640259913959993110004068841052
1043754360836331848364792327262011021650379248223-505469541859377927785473031559292540931343582537,210.10272297407468,DNS >,ICMP <=,1043754360836331848364792327262011021650379248223,505469541859377927785473031559292540931343582537
1043754360836331848364792327262011021650379248223-510505520442458443414009447271658614884328320759,721.9837289544138,DNS >,IRC <=,1043754360836331848364792327262011021650379248223,510505520442458443414009447271658614884328320759
1043754360836331848364792327262011021650379248223-520582048177068818674784514618258893555315007951,10.101092450676667,DNS >,LLC <=,1043754360836331848364792327262011021650379248223,520582048177068818674784514618258893555315007951
1043754360836331848364792327262011021650379248223-559797210707093786647851972932919518973015855277,5.0505462253383335,DNS >,fin_count >,1043754360836331848364792327262011021650379248223,559797210707093786647851972932919518973015855277
1043754360836331848364792327262011021650379248223-569123040751934560481271658954372810915922105207,1470.1488378575975,DNS >,AVG <=,1043754360836331848364792327262011021650379248223,569123040751934560481271658954372810915922105207
1043754360836331848364792327262011021650379248223-629827923182617752624696690572530002196221478554,1.0101092450676668,DNS >,DHCP >,1043754360836331848364792327262011021650379248223,629827923182617752624696690572530002196221478554
1043754360836331848364792327262011021650379248223-64377807084757001895684323011847661640759168792,1402.5529788610531,DNS >,Max <=,1043754360836331848364792327262011021650379248223,64377807084757001895684323011847661640759168792
1043754360836331848364792327262011021650379248223-681078890404174620223416780986783609679186091789,1354.5890818049368,DNS >,IPv <=,1043754360836331848364792327262011021650379248223,681078890404174620223416780986783609679186091789
1043754360836331848364792327262011021650379248223-681503808608794911981134712221284126975357543438,296.97211804989405,DNS >,syn_count <=,1043754360836331848364792327262011021650379248223,681503808608794911981134712221284126975357543438
1043754360836331848364792327262011021650379248223-684418957212367241623111035135876005715150589706,708.7708483455448,DNS >,HTTP <=,1043754360836331848364792327262011021650379248223,684418957212367241623111035135876005715150589706
1043754360836331848364792327262011021650379248223-714914936218336719861297767221934377853836589461,283.8406978640144,DNS >,UDP >,1043754360836331848364792327262011021650379248223,714914936218336719861297767221934377853836589461
1043754360836331848364792327262011021650379248223-786396322989194697344344278946426998739971577495,2051.5644609016267,DNS >,HTTPS <=,1043754360836331848364792327262011021650379248223,786396322989194697344344278946426998739971577495
1043754360836331848364792327262011021650379248223-791432257472445298809701838101022411569407290467,2.0202184901353335,DNS >,rst_flag_number >,1043754360836331848364792327262011021650379248223,791432257472445298809701838101022411569407290467
1043754360836331848364792327262011021650379248223-795584812918386367255521286735341258439959854242,63.636882439263005,DNS >,syn_count >,1043754360836331848364792327262011021650379248223,795584812918386367255521286735341258439959854242
1043754360836331848364792327262011021650379248223-835140271881840015202809914014108690929910415575,57.57622696885701,DNS >,IAT >,1043754360836331848364792327262011021650379248223,835140271881840015202809914014108690929910415575
1043754360836331848364792327262011021650379248223-841356973986788424033641854148712928121319667477,81.818848850481,DNS >,Variance >,1043754360836331848364792327262011021650379248223,841356973986788424033641854148712928121319667477
1043754360836331848364792327262011021650379248223-841518471221275042570144506781210008737201997031,751.4398179073547,DNS >,Min <=,1043754360836331848364792327262011021650379248223,841518471221275042570144506781210008737201997031
1043754360836331848364792327262011021650379248223-843826879422383561066103188424018239931401286651,2270.676706658321,DNS >,ack_count <=,1043754360836331848364792327262011021650379248223,843826879422383561066103188424018239931401286651
1043754360836331848364792327262011021650379248223-896530251803066355404557928035950607124936193677,873.2557344455957,DNS >,psh_flag_number <=,1043754360836331848364792327262011021650379248223,896530251803066355404557928035950607124936193677
1043754360836331848364792327262011021650379248223-922599836131670820904126277297069322180441856169,747.2364600811054,DNS >,Rate <=,1043754360836331848364792327262011021650379248223,922599836131670820904126277297069322180441856169
1043754360836331848364792327262011021650379248223-926368966621798523173828527325665066772113177503,150.424817092093,DNS >,UDP <=,1043754360836331848364792327262011021650379248223,926368966621798523173828527325665066772113177503
1043754360836331848364792327262011021650379248223-940331364486966071141541838460909450599289486914,3.0303277352030005,DNS >,rst_count >,1043754360836331848364792327262011021650379248223,940331364486966071141541838460909450599289486914
1043754360836331848364792327262011021650379248223-974265510705878984211701297112044370513255377925,1115.6004928388465,DNS >,Std <=,1043754360836331848364792327262011021650379248223,974265510705878984211701297112044370513255377925
1070253533701240439447821754319583826073025846503-1043469376771332113858820724324827897913309990452,1411.8068829126407,Max >,LLC >,1070253533701240439447821754319583826073025846503,1043469376771332113858820724324827897913309990452
1070253533701240439447821754319583826073025846503-1043754360836331848364792327262011021650379248223,1789.0989780300122,Max >,DNS >,1070253533701240439447821754319583826073025846503,1043754360836331848364792327262011021650379248223
1070253533701240439447821754319583826073025846503-1070253533701240439447821754319583826073025846503,1849.5426118880935,Max >,Max >,1070253533701240439447821754319583826073025846503,1070253533701240439447821754319583826073025846503
1070253533701240439447821754319583826073025846503-1077028023530208599426324724984012030801332581683,1178.9929940091415,Max >,Time_To_Live >,1070253533701240439447821754319583826073025846503,1077028023530208599426324724984012030801332581683
1070253533701240439447821754319583826073025846503-1085488307210616684491611463585545838953333018237,21.212294146421,Max >,Type >,1070253533701240439447821754319583826073025846503,1085488307210616684491611463585545838953333018237
1070253533701240439447821754319583826073025846503-1091995366823138898995898948102109473193356840202,9455.665227247624,Max >,DNS <=,1070253533701240439447821754319583826073025846503,1091995366823138898995898948102109473193356840202
1070253533701240439447821754319583826073025846503-109928824856976412487775174607761519739702474552,789.9054296429154,Max >,Number <=,1070253533701240439447821754319583826073025846503,109928824856976412487775174607761519739702474552
1070253533701240439447821754319583826073025846503-1118614325010621431186771152252517336813918651911,307.07321050057067,Max >,sum >,1070253533701240439447821754319583826073025846503,1118614325010621431186771152252517336813918651911
1070253533701240439447821754319583826073025846503-1142857970576506471478393393000113013376204379484,485.8625468775477,Max >,rst_flag_number <=,1070253533701240439447821754319583826073025846503,1142857970576506471478393393000113013376204379484
1070253533701240439447821754319583826073025846503-1184472685782376059334758133512718430805424685192,21.212294146421,Max >,SSH >,1070253533701240439447821754319583826073025846503,1184472685782376059334758133512718430805424685192
1070253533701240439447821754319583826073025846503-119501872384761655346741968946796756296882526119,3048.509701614218,Max >,ARP <=,1070253533701240439447821754319583826073025846503,119501872384761655346741968946796756296882526119
1070253533701240439447821754319583826073025846503-1232849963170894971818913290506039176322619533319,1328.1307364180032,Max >,psh_flag_number >,1070253533701240439447821754319583826073025846503,1232849963170894971818913290506039176322619533319
1070253533701240439447821754319583826073025846503-1233133706649643691022119102239698495899057226060,1413.3383388648401,Max >,Time_To_Live <=,1070253533701240439447821754319583826073025846503,1233133706649643691022119102239698495899057226060
